(3689,389)	198
(3690,88)	45
(4031,80)	343
(4031,389)	186
(4094,443)	63
(4190,80)	345
(4190,389)	222
(4224,88)	36
(4353,139)	201
(4353,445)	987
(4369,0)	1608
(4369,444)	1
(4373,443)	63
(4373,1352)	1
(4557,139)	286
(4557,445)	617
(4559,443)	54
(4569,88)	48
(4600,0)	1582
(4691,80)	352
(4691,389)	168
(4899,88)	56
(4949,80)	337
(4949,389)	178
(5050,0)	842
(5051,443)	4
(5060,443)	1
(5222,443)	2
(5269,0)	880
(5308,0)	373
(5353,0)	414
(5354,443)	2
(5432,80)	1
(5666,443)	1
(5672,80)	2
(5674,0)	405
(5675,443)	7
(6004,0)	866
(6005,443)	1
(6007,135)	1
(6566,443)	4
(7003,0)	401
(7004,443)	1
(7009,0)	410
(8021,443)	1
(8080,0)	16532
(8080,3306)	1
(8080,15345)	1
(8080,57000)	1
(8081,60179)	1
(9418,0)	874
(9667,0)	1
(10051,135)	1
(10081,0)	401
(13721,80)	1
(13783,0)	884
(15345,8080)	1
(20011,0)	392
(20012,443)	4
(22128,445)	1
(22273,0)	396
(27374,443)	1
(30865,0)	33
(57000,22)	7
(57000,88)	65
(57000,8080)	1
(60177,139)	56
(60177,445)	148
(60179,443)	39
(60179,8081)	1
(0,23)	1291
(0,50)	640
(0,65)	699
(0,98)	705
(0,104)	675
(0,113)	1204
(0,119)	1258
(0,137)	621
(0,164)	604
(0,179)	1238
(0,191)	739
(0,209)	633
(0,371)	618
(0,443)	891868
(0,500)	1202
(0,515)	1439
(0,548)	2647
(0,995)	1565
(0,1109)	2199
(0,1127)	1985
(0,1178)	2025
(0,1352)	3559
(0,1433)	123321
(0,1529)	1972
(0,1646)	2267
(0,1958)	1829
(0,2003)	2477
(0,2111)	2437
(0,2135)	2468
(0,2432)	1854
(0,2603)	1966
(0,4094)	1142
(0,4373)	1148
(0,4559)	1819
(0,5051)	1140
(0,5060)	1066
(0,5222)	4969
(0,5354)	620
(0,5666)	1144
(0,5675)	568
(0,6005)	1193
(0,6566)	1217
(0,7004)	1220
(0,8021)	579
(0,8081)	7082
(0,9101)	1200
(0,10082)	1185
(0,11201)	510
(0,13724)	563
(0,20012)	642
(0,27374)	616
(0,60179)	1301
(23,0)	1005
(50,0)	396
(65,0)	405
(80,1080)	244
(80,1194)	386
(80,1314)	471
(80,1677)	373
(80,1701)	359
(80,2010)	303
(80,2049)	287
(80,2430)	279
(80,2601)	268
(80,2607)	282
(80,2988)	254
(80,4353)	234
(80,4557)	229
(80,5688)	1
(80,13782)	2
(80,60177)	144
(88,1093)	165
(88,1099)	166
(88,1525)	80
(88,1813)	74
(88,2119)	81
(88,2401)	83
(88,2605)	75
(88,3130)	54
(88,3493)	80
(98,0)	386
(104,0)	402
(111,989)	6
(111,992)	13
(113,0)	993
(119,0)	852
(135,1094)	266
(135,1214)	248
(135,1241)	255
(135,1313)	235
(135,1649)	204
(135,2000)	213
(135,2105)	194
(135,2150)	189
(135,2600)	227
(135,2606)	216
(135,2792)	205
(135,3050)	205
(135,3632)	201
(135,3689)	184
(135,4031)	228
(135,4190)	177
(135,4691)	183
(135,4949)	174
(135,5432)	1
(137,0)	415
(139,1300)	170
(139,1645)	170
(139,1957)	197
(139,2053)	129
(139,2086)	137
(139,2101)	193
(139,2431)	150
(139,2602)	169
(139,2608)	168
(139,2947)	167
(139,2989)	174
(139,4369)	128
(139,4600)	136
(139,5050)	1
(139,5308)	1
(164,0)	400
(179,0)	867
(191,0)	385
(209,0)	405
(371,0)	404
(389,1080)	359
(389,1194)	279
(389,1314)	300
(389,1677)	245
(389,1701)	315
(389,2010)	284
(389,2049)	283
(389,2430)	279
(389,2601)	218
(389,2607)	226
(389,2988)	278
(389,4353)	250
(389,4557)	250
(389,5688)	1
(389,6003)	1
(389,60177)	87
(443,0)	961683
(443,1236)	78
(443,1434)	85
(443,1524)	87
(443,1812)	70
(443,1863)	61
(443,1959)	71
(443,2121)	59
(443,2433)	63
(443,2583)	59
(443,2604)	54
(443,2628)	63
(443,2811)	66
(443,3306)	56
(443,3690)	46
(443,4224)	52
(443,4569)	61
(443,4899)	54
(443,5052)	2
(443,5061)	2
(443,5151)	3
(443,5355)	2
(443,5667)	1
(443,6006)	1
(443,6444)	2
(443,7005)	1
(443,15345)	3
(443,17004)	2
(443,22125)	3
(443,57000)	37
(445,1300)	849
(445,1645)	443
(445,1957)	740
(445,2053)	468
(445,2086)	587
(445,2101)	485
(445,2431)	915
(445,2602)	447
(445,2608)	441
(445,2947)	993
(445,2989)	4100
(445,4369)	694
(445,4600)	402
(445,6004)	2
(500,0)	876
(515,0)	1039
(548,0)	2416
(611,2049)	4
(749,2049)	5582
(749,60177)	1
(989,111)	4
(989,2049)	90
(992,111)	12
(992,2049)	75
(995,0)	1199
(1001,2049)	94
(1080,80)	354
(1080,389)	284
(1093,88)	127
(1094,135)	214
(1099,88)	137
(1109,0)	2057
(1127,0)	1975
(1178,0)	1891
(1194,80)	548
(1194,389)	211
(1214,135)	187
(1236,443)	82
(1241,135)	186
(1300,139)	218
(1300,445)	5805
(1313,135)	180
(1314,80)	628
(1314,389)	224
(1352,0)	3196
(1352,2121)	1
(1433,0)	732461
(1433,1236)	70
(1433,1434)	16
(1433,1524)	72
(1433,1812)	74
(1433,1863)	77
(1433,1959)	71
(1433,2121)	78
(1433,2433)	76
(1433,2583)	75
(1433,2604)	78
(1433,2628)	73
(1433,2811)	75
(1433,3306)	73
(1433,3690)	79
(1433,4224)	70
(1433,4569)	71
(1433,4899)	75
(1433,57000)	4
(1434,443)	523
(1524,443)	89
(1525,88)	66
(1529,0)	1760
(1645,139)	259
(1645,445)	485
(1646,0)	2058
(1649,135)	144
(1677,80)	517
(1677,389)	187
(1701,80)	498
(1701,389)	243
(1812,443)	66
(1813,88)	54
(1863,443)	61
(1957,139)	246
(1957,445)	793
(1958,0)	1686
(1959,443)	66
(2000,135)	146
(2000,2607)	1
(2000,60177)	1
(2003,0)	2122
(2010,80)	431
(2010,389)	225
(2049,80)	407
(2049,389)	222
(2049,611)	6
(2049,749)	5606
(2049,989)	92
(2049,992)	80
(2049,1001)	103
(2053,139)	246
(2053,445)	501
(2086,139)	236
(2086,445)	7375
(2101,139)	278
(2101,445)	1233
(2105,135)	128
(2111,0)	2132
(2119,88)	69
(2121,443)	60
(2121,1352)	1
(2135,0)	2153
(2150,135)	142
(2150,60177)	1
(2401,88)	69
(2430,80)	409
(2430,389)	222
(2431,139)	217
(2431,445)	966
(2432,0)	1716
(2433,443)	57
(2583,443)	57
(2583,1433)	1
(2600,135)	161
(2601,80)	385
(2601,389)	170
(2602,139)	239
(2602,445)	517
(2603,0)	1746
(2604,443)	50
(2605,88)	61
(2606,135)	149
(2607,80)	379
(2607,389)	169
(2608,139)	239
(2608,445)	851
(2628,443)	65
(2792,135)	142
(2811,443)	66
(2947,139)	270
(2947,445)	1093
(2988,80)	350
(2988,389)	208
(2989,139)	254
(2989,445)	4234
(3050,135)	149
(3130,88)	42
(3306,443)	51
(3493,88)	56
(3632,135)	152
(3689,135)	126
(3690,443)	46
(4031,135)	160
(4094,0)	1162
(4190,135)	120
(4224,443)	46
(4353,80)	336
(4353,389)	187
(4369,139)	204
(4369,445)	1280
(4373,0)	1166
(4557,80)	324
(4557,389)	178
(4559,0)	1605
(4569,443)	58
(4600,139)	223
(4600,445)	393
(4691,135)	122
(4899,443)	53
(4949,135)	112
(5050,139)	1
(5050,445)	1
(5051,0)	869
(5052,443)	2
(5060,0)	874
(5061,443)	2
(5061,60179)	13
(5151,443)	2
(5222,0)	877
(5308,139)	1
(5354,0)	387
(5355,443)	2
(5432,135)	1
(5666,0)	893
(5667,443)	1
(5675,0)	415
(5688,80)	1
(6004,445)	1
(6005,0)	882
(6006,443)	1
(6444,443)	2
(6566,0)	879
(7004,0)	872
(7005,443)	1
(8021,0)	556
(8081,0)	6816
(8081,57000)	1
(9101,0)	859
(10080,80)	1
(10081,445)	1
(10082,0)	873
(11201,0)	395
(13724,0)	400
(13782,80)	1
(15345,443)	3
(17004,443)	2
(20012,0)	394
(22125,443)	2
(27374,0)	399
(57000,443)	37
(57000,8081)	1
(60177,80)	136
(60177,389)	53
(60177,749)	1
(60177,2150)	2
(60179,0)	1330
(60179,3306)	1
(0,0)	45897189
(0,15)	653
(0,42)	1267
(0,57)	639
(0,105)	738
(0,123)	625
(0,129)	555
(0,138)	431
(0,174)	718
(0,204)	713
(0,213)	632
(0,345)	471
(0,369)	658
(0,372)	716
(0,444)	1347
(0,543)	1148
(0,549)	673
(0,750)	668
(0,765)	1367
(0,783)	1342
(0,873)	1341
(0,990)	1434
(0,1236)	2337
(0,1434)	2460
(0,1524)	2536
(0,1812)	2525
(0,1863)	2349
(0,1959)	1915
(0,2121)	2372
(0,2433)	1882
(0,2583)	1928
(0,2604)	2434
(0,2628)	1869
(0,2811)	2378
(0,3306)	34571
(0,3690)	2484
(0,4224)	1769
(0,4569)	1845
(0,4899)	2200
(0,5052)	611
(0,5061)	1246
(0,5151)	628
(0,5355)	611
(0,5667)	2
(0,6000)	1390
(0,6006)	1159
(0,6444)	2
(0,7005)	636
(0,8088)	1201
(0,9102)	1139
(0,10050)	26
(0,10083)	614
(0,10809)	178
(0,15345)	642
(0,17004)	2
(0,22125)	3
(0,57000)	733
(15,0)	390
(18,60177)	1
(42,0)	871
(57,0)	407
(80,1300)	487
(80,1645)	392
(80,1957)	299
(80,2053)	292
(80,2086)	281
(80,2101)	304
(80,2431)	257
(80,2602)	273
(80,2608)	286
(80,2947)	276
(80,2989)	258
(80,4369)	242
(80,4600)	218
(80,8080)	1
(80,10081)	1
(80,13783)	1
(88,1094)	134
(88,1214)	104
(88,1241)	94
(88,1313)	64
(88,1649)	85
(88,2000)	88
(88,2105)	63
(88,2150)	98
(88,2600)	87
(88,2606)	71
(88,2792)	57
(88,3050)	76
(88,3632)	70
(88,3689)	68
(88,4031)	72
(88,4190)	58
(88,4691)	54
(88,4949)	48
(88,5432)	1
(88,5672)	1
(88,6446)	1
(105,0)	399
(111,993)	16
(111,60177)	6
(117,60177)	1
(123,0)	418
(129,0)	395
(135,1080)	305
(135,1194)	237
(135,1314)	252
(135,1677)	218
(135,1701)	218
(135,2010)	210
(135,2049)	217
(135,2430)	207
(135,2601)	189
(135,2607)	212
(135,2988)	186
(135,4353)	198
(135,4557)	190
(135,60177)	55
(138,0)	395
(139,1109)	328
(139,1127)	339
(139,1178)	213
(139,1352)	183
(139,1433)	118
(139,1529)	159
(139,1646)	177
(139,1958)	172
(139,2003)	173
(139,2111)	172
(139,2135)	2281
(139,2432)	167
(139,2603)	157
(139,4094)	156
(139,4373)	113
(139,4559)	118
(139,60179)	3017
(174,0)	386
(204,0)	415
(213,0)	400
(345,0)	395
(369,0)	384
(372,0)	394
(389,1300)	296
(389,1645)	279
(389,1957)	301
(389,2053)	310
(389,2086)	283
(389,2101)	272
(389,2431)	286
(389,2602)	264
(389,2608)	241
(389,2947)	260
(389,2989)	281
(389,4369)	249
(389,4600)	234
(389,5050)	1
(389,22273)	1
(443,1093)	93
(443,1099)	69
(443,1525)	90
(443,1813)	62
(443,2119)	71
(443,2401)	61
(443,2605)	82
(443,3130)	76
(443,3493)	47
(443,5002)	1
(443,6001)	2
(443,6007)	1
(443,6346)	2
(443,6445)	2
(443,6667)	1
(443,7006)	2
(443,11371)	1
(444,0)	892
(445,1109)	4106
(445,1127)	3182
(445,1178)	5716
(445,1352)	700
(445,1433)	1491
(445,1529)	593
(445,1646)	684
(445,1958)	583
(445,2003)	447
(445,2111)	733
(445,2135)	466
(445,2432)	2119
(445,2603)	445
(445,4094)	457
(445,4373)	389
(445,4559)	379
(445,5051)	9
(445,6566)	2
(445,8081)	2
(445,60179)	176
(543,0)	871
(549,0)	410
(636,2049)	2
(750,0)	535
(765,0)	950
(777,2049)	214
(783,0)	943
(873,0)	1031
(990,0)	1102
(993,111)	16
(993,2049)	97
(1080,135)	223
(1093,443)	89
(1093,1433)	1
(1094,88)	109
(1099,443)	65
(1099,1433)	1
(1109,139)	422
(1109,445)	4804
(1127,139)	514
(1127,445)	6937
(1178,139)	401
(1178,445)	6941
(1194,135)	161
(1214,88)	87
(1236,0)	2055
(1241,88)	75
(1300,80)	637
(1300,389)	207
(1313,88)	52
(1314,135)	190
(1352,139)	276
(1352,445)	740
(1352,1525)	1
(1352,3493)	1
(1433,139)	226
(1433,445)	1496
(1433,1093)	73
(1433,1099)	71
(1433,1525)	70
(1433,1813)	72
(1433,2119)	77
(1433,2401)	77
(1433,2605)	79
(1433,3130)	74
(1433,3493)	72
(1434,0)	2163
(1524,0)	2234
(1525,443)	89
(1525,1352)	1
(1529,139)	1813
(1529,445)	584
(1645,80)	526
(1645,389)	210
(1646,139)	274
(1646,445)	1365
(1649,88)	67
(1677,135)	174
(1701,135)	162
(1812,0)	2212
(1813,443)	61
(1863,0)	2160
(1957,80)	416
(1957,389)	224
(1958,139)	252
(1958,445)	640
(1959,0)	1687
(2000,88)	74
(2000,2608)	1
(2003,139)	249
(2003,445)	504
(2010,135)	146
(2049,135)	151
(2049,636)	2
(2049,777)	218
(2049,993)	97
(2049,60177)	8
(2053,80)	416
(2053,389)	237
(2086,80)	404
(2086,389)	223
(2101,80)	423
(2101,389)	205
(2105,88)	54
(2111,139)	267
(2111,445)	1384
(2119,443)	71
(2121,0)	2127
(2135,139)	294
(2135,445)	462
(2150,88)	78
(2401,443)	57
(2430,135)	147
(2431,80)	369
(2431,389)	216
(2432,139)	298
(2432,445)	2942
(2433,0)	1655
(2583,0)	1692
(2600,88)	68
(2601,135)	134
(2602,80)	385
(2602,389)	198
(2603,139)	266
(2603,445)	696
(2604,0)	2156
(2605,443)	83
(2606,88)	58
(2607,135)	145
(2608,80)	389
(2608,389)	186
(2628,0)	1661
(2792,88)	50
(2811,0)	2113
(2947,80)	377
(2947,389)	195
(2988,135)	132
(2989,80)	368
(2989,389)	215
(3050,88)	62
(3130,443)	66
(3306,0)	50943
(3306,57000)	2
(3493,443)	42
(3493,1352)	1
(3632,88)	55
(3689,88)	51
(3690,0)	2104
(4031,88)	56
(4094,139)	274
(4094,445)	1426
(4190,88)	45
(4224,0)	1683
(4353,135)	130
(4369,80)	351
(4369,389)	185
(4373,139)	199
(4373,445)	428
(4557,135)	125
(4559,139)	517
(4559,445)	567
(4569,0)	1584
(4600,80)	330
(4600,389)	179
(4691,88)	42
(4899,0)	2006
(4949,88)	36
(5002,443)	1
(5050,389)	1
(5051,445)	8
(5052,0)	396
(5061,0)	5652
(5151,0)	418
(5355,0)	391
(5432,88)	1
(5672,88)	1
(6000,0)	1038
(6001,443)	2
(6006,0)	874
(6007,443)	1
(6346,443)	2
(6445,443)	2
(6566,445)	2
(6667,443)	1
(7002,60177)	1
(7005,0)	398
(7006,443)	2
(8080,80)	1
(8081,445)	1
(8088,0)	865
(9102,0)	884
(10081,80)	1
(10083,0)	398
(10809,0)	176
(11371,443)	1
(13783,80)	1
(15345,0)	378
(22125,0)	1
(22273,389)	1
(57000,0)	904
(57000,3306)	2
(60177,18)	1
(60177,111)	6
(60177,117)	1
(60177,135)	35
(60177,2049)	7
(60177,2601)	1
(60177,7002)	1
(60179,139)	48
(60179,445)	263
